time,fridge,air conditioner1,air conditioner2,washing machine,laptop computer,iron,kitchen outlets,television,water filter,water motor
7/15/2013 11:26,0,1695.579117,0,0,47.55721667,0,0,72.98322222,0.351324324,0
7/15/2013 11:27,0,1702.794717,0,0,45.00923729,0,0,72.78842373,0.341302326,0
7/15/2013 11:28,0,1694.903776,0,0,44.6769,0,0,72.23583051,0.369888889,0
7/15/2013 11:29,0,1686.390833,0,0,46.00345,0,0,69.29051667,0.37127451,0
7/15/2013 11:30,0,1683.5483,0,0,49.7103,0,0,72.98571667,0.375863636,0
7/15/2013 11:31,0,1684.93395,0,0,45.39994915,0,0,70.60889474,0.358558824,0
7/15/2013 11:32,0,1697.134033,0,0,49.15135088,0,0,73.25425,0.3431,0
7/15/2013 11:33,0,1684.82215,0,0,49.19675,0,0,73.27526667,0.364469388,0
7/15/2013 11:34,0,1686.435,0,0,49.00752542,0,0,73.09733898,0.357745455,0
7/15/2013 11:35,0,1676.800864,0,0,49.45127119,0,0,73.00131667,0.353981818,0
7/15/2013 11:36,0,1675.836068,0,0,47.86771667,0,0,72.90736842,0.3606,0
7/15/2013 11:37,0,1675.560467,0,0,52.50723333,0,0,73.06811667,0.366577778,0
7/15/2013 11:38,0,1678.226983,0,0,50.72353333,0,0,73.02701667,0.343463415,0
7/15/2013 11:39,0,1666.348867,0,0,53.09291379,0,0,72.83918333,0.362903846,0
7/15/2013 11:40,0,1656.677847,0,0,51.65291667,0,0,72.76430508,0.378954545,0
7/15/2013 11:41,0,1776.931383,0,0,49.28565,0,0,72.80655263,0.35772973,0
7/15/2013 11:42,0,1825.475737,0,0,51.96415789,0,0,72.7914,0.340333333,0
7/15/2013 11:43,0,1835.679983,0,0,52.12335,0,0,72.67964407,0.358758621,0
7/15/2013 11:44,0,1845.902733,0,0,52.91423333,0,0,72.3307,0.402777778,0
7/15/2013 11:45,0,1850.21269,0,0,51.6553,0,0,71.91294828,0.338923077,0
7/15/2013 11:46,0,1857.008034,0,0,48.87340678,0,0,72.71639474,0.366972973,0
7/15/2013 11:47,0,1851.8626,0,0,46.45851667,0,0,72.67888333,0.348288889,0
7/15/2013 11:48,0,1843.953017,0,0,46.96896667,0,0,72.50317241,0.361422222,0
7/15/2013 11:49,0,1834.7087,0,0,54.3747069,0,0,72.65227273,0.367888889,0
7/15/2013 11:50,0,1836.425033,0,0,47.38996667,0,0,0,0.379740741,0
7/15/2013 11:51,0,1837.300133,0,0,45.27715,0,0,0,7.966086957,0
7/15/2013 11:52,0,1836.352233,0,0,44.19156667,0,0,0,28.21463793,0
7/15/2013 11:53,0,1831.985233,0,0,46.91615789,0,0,0,0.378177778,0
7/15/2013 11:54,0,1819.933155,0,0,45.50108333,0,0,0,0.344724138,0
7/15/2013 11:55,0,1809.900172,0,0,48.33838333,0,0,0,0.347170732,0
7/15/2013 11:56,0,1802.86815,1237.637075,0,47.65355932,0,0,0,0.363588235,0
7/15/2013 11:57,0,1801.14075,1273.43393,0,48.283,0,0,0,0.35445283,0
7/15/2013 11:58,0,1792.3061,1444.236364,0,48.56123333,0,0,0,0.351636364,0
7/15/2013 11:59,0,1798.640967,1570.1075,0,50.18266667,0,0,0,0.338863636,0
7/15/2013 12:00,0,1800.386433,1660.792719,0,47.90308621,0,0,0,0.356692308,0
7/15/2013 12:01,0,1795.591569,1719.216559,0,45.72888333,0,0,0,0.352166667,0
7/15/2013 12:02,0,1789.73455,1764.670517,0,49.90901667,0,0,0,0.355422222,0
7/15/2013 12:03,0,1796.872683,1780.186467,0,51.17398246,0,0,0,0.357377358,0
7/15/2013 12:04,0,1792.967467,1787.805424,0,50.51953333,0,0,0,0.351660377,0
7/15/2013 12:05,0,1795.8193,1788.955633,0,50.20595,0,0,0,0.355290909,0
7/15/2013 12:06,0,1780.585383,1777.145617,0,48.76910526,0,0,0,0.339842105,0
7/15/2013 12:07,0,1784.582567,1771.519283,0,50.79318333,0,0,0,0.334863636,0
7/15/2013 12:08,0,1774.295431,1759.61685,0,51.66507018,0,0,0,0.358090909,0
7/15/2013 12:09,0,1774.357483,1747.256133,0,51.06976786,0,0,0,0.349526316,0
7/15/2013 12:10,0,1769.292483,1732.876117,0,50.59435088,0,0,0,0.351192308,0
7/15/2013 12:11,0,1757.3848,1720.316241,0,48.24567797,0,0,0,0.353108108,0
7/15/2013 12:12,0,1763.630467,1708.902316,0,51.46255,0,0,0,0.350037037,0
7/15/2013 12:13,0,1771.582067,1700.918767,0,49.93758333,0,0,0,0.367673077,0
7/15/2013 12:14,0,1766.142983,1692.86139,0,50.76291667,0,0,0,0.382268293,0
7/15/2013 12:15,0,1771.026367,1685.979983,0,50.54152542,0,0,0,0.365477273,0
7/15/2013 12:16,0,1772.142183,1682.739386,0,51.27528814,0,0,0,0.363,0
7/15/2013 12:17,0,1766.795783,1679.868842,0,51.66038333,0,0,0,0.353153846,0
7/15/2013 12:18,0,1782.4107,1679.528379,0,52.42555,0,0,0,0.3525,0
7/15/2013 12:19,0,1786.854883,1677.398983,0,47.78613333,0,0,0,0.341487805,0
7/15/2013 12:20,0,1787.017383,1670.433339,0,45.61998305,0,0,0,0.352636364,0
7/15/2013 12:21,0,1781.79519,1673.26882,0,47.58348333,0,0,0,0.35,0
7/15/2013 12:22,0,1778.8617,1671.362638,0,48.99146667,0,0,0,0.356085106,0
7/15/2013 12:23,0,1780.326383,1666.540586,0,48.22511667,0,0,0,0.3726,0
7/15/2013 12:24,0,1778.146733,1663.152475,0,47.30687931,0,0,0,0.353890909,0
7/15/2013 12:25,0,1771.155417,1187.020967,0,49.08388333,0,0,0,0.368037736,0
7/15/2013 12:26,0,1770.748067,147.2025424,0,49.36411667,0,0,0,0.369694444,0
7/15/2013 12:27,0,1769.966534,154.4482241,0,47.32825,0,0,0,0.347105263,0
7/15/2013 12:28,0,1773.229033,613.8340179,0,46.03069492,0,0,0,0.364577778,0
7/15/2013 12:29,0,1772.161317,1541.535933,0,46.33077586,0,0,0,0.347733333,0
7/15/2013 12:30,0,1771.320167,1616.486033,0,47.02973333,0,0,0,0.332355556,0
7/15/2013 12:31,0,1773.153492,1662.719683,0,47.81348333,0,0,0,0.329548387,0
7/15/2013 12:32,0,1766.73185,1686.708203,0,41.2838,0,0,0,0.355,0
7/15/2013 12:33,0,1770.484933,1695.552967,0,37.99658333,0,0,0,31.97864,0
7/15/2013 12:34,0,1767.89486,1694.183175,0,36.45479661,0,0,0,12.70185,0
7/15/2013 12:35,0,1761.82925,1695.967517,0,30.021,0,0,0,0.347272727,0
7/15/2013 12:36,0,1760.867467,1511.218904,0,34.34486667,0,0,0,0.355552632,0
7/15/2013 12:37,0,1767.586136,139.60976,0,34.46418966,0,0,0,0.342901961,0
7/15/2013 12:38,0,1763.499267,147.6777627,0,35.09963333,0,0,0,0.341153846,0
7/15/2013 12:39,0,1753.83355,408.4102241,0,35.40635,0,0,0,0.359808511,0
7/15/2013 12:40,0,1745.618367,1572.857268,0,37.04313333,0,0,0,0.352622642,0
7/15/2013 12:41,0,1741.858456,1655.173786,0,31.6279,0,0,0,0.355125,0
7/15/2013 12:42,0,1745.3674,1699.573793,0,36.40206667,0,0,0,0.328,0
7/15/2013 12:43,0,1748.348,1718.122433,0,37.85598333,0,0,0,0.349531915,0
7/15/2013 12:44,0,1737.625254,1306.422879,0,38.89605172,0,0,0,0.345056604,0
7/15/2013 12:45,0,1757.079817,135.6605,0,32.17505,0,0,0,0.350698113,0
7/15/2013 12:46,0,1749.96655,145.1709828,0,32.76631667,0,0,0,0.346102564,0
7/15/2013 12:47,0,1742.466105,526.4933333,0,56.01621667,0,0,0,0.361555556,0
7/15/2013 12:48,0,1733.801542,1682.989375,0,41.17513333,0,0,0,0.353222222,0
7/15/2013 12:49,0,1723.81155,1753.561283,0,36.29295,0,0,0,0.357946429,0
7/15/2013 12:50,0,1720.642724,1789.035063,0,42.84231667,0,0,0,0.344980769,0
7/15/2013 12:51,0,1715.635117,1805.392241,0,46.5319322,0,0,0,0.351,0
7/15/2013 12:52,0,1729.048083,180.3022333,0,40.91196667,0,0,0,0.34979661,0
7/15/2013 12:53,0,1730.7436,167.0513103,0,41.2791,0,0,0,0.3351875,0
7/15/2013 12:54,0,1734.543695,168.4341207,0,32.8971,0,0,0,0.340098039,0
7/15/2013 12:55,0,1726.161767,1636.795293,0,40.28846552,0,0,0,0.361163636,0
7/15/2013 12:56,0,1725.601305,1752.934322,0,40.68691667,0,0,0,0.388923077,0
7/15/2013 12:57,0,1722.026153,1780.215431,0,48.38556667,0,0,0,0.357407407,0
7/15/2013 12:58,0,1726.390333,1796.7583,0,38.40506667,0,0,0,0.344537037,0
7/15/2013 12:59,0,1723.96075,1796.23675,0,33.86241667,0,0,0,0.357854545,0
7/15/2013 13:00,0,1725.459,1676.77822,0,29.80675,0,0,0,0.340471698,0
7/15/2013 13:01,0,1733.141525,155.4636981,0,38.24230508,0,0,0,0.358236842,0
7/15/2013 13:02,0,1730.978267,167.246431,0,31.04993333,0,0,0,0.352636364,0
7/15/2013 13:03,0,1720.035267,209.2788036,0,32.87858333,0,0,0,0.359102041,0
7/15/2013 13:04,0,1713.760288,1657.796983,0,29.81448333,0,0,0,0.349956522,0
7/15/2013 13:05,0,1709.240917,1739.653404,0,29.45436207,0,0,0,0.358608696,0
7/15/2013 13:06,0,1714.765683,1770.73222,0,32.88781667,0,0,0,0.378823529,0
7/15/2013 13:07,0,1725.693086,1793.227091,0,30.52128333,0,0,0,0.350431034,0
7/15/2013 13:08,0,1742.085133,707.5991167,0,31.12513333,0,0,0,0.363464286,0
7/15/2013 13:09,0,1737.541417,166.7974167,0,34.32031667,0,0,0,0.37392,0
7/15/2013 13:10,0,1742.016949,169.8707333,0,31.14556667,0,0,0,0.342804348,0
7/15/2013 13:11,0,1721.245456,1196.775053,0,31.94506667,0,0,0,0.369088235,0
7/15/2013 13:12,0,1714.496786,1713.36565,0,26.99420339,0,0,0,0.350368421,0
7/15/2013 13:13,0,1714.882017,1756.107712,0,0.263733333,0,0,0,0.339408163,0
7/15/2013 13:14,0,1715.83161,1503.196776,0,0.2512,0,0,0,0.348377358,0
7/15/2013 13:15,0,1709.63135,156.5902167,0,0,0,0,0,0.35406383,0
7/15/2013 13:16,0,1707.355133,165.6451167,0,0,0,0,0,0.332214286,0
7/15/2013 13:17,0,1707.546627,382.591661,0,0,0,0,0,0.371961538,0
7/15/2013 13:18,0,1713.009117,1641.913182,0,0,0,0,0,0.35527451,0
7/15/2013 13:19,0,1703.75105,1735.312683,0,0,0,0,0,0.353568627,0
7/15/2013 13:20,0,1701.618759,1768.872333,0,0,0,0,0,0.367,0
7/15/2013 13:21,0,1702.789483,1778.98337,0,0,0,0,0,0.355512821,0
7/15/2013 13:22,0,1691.251217,1777.31465,0,0,0,0,0,0.3581,0
7/15/2013 13:23,0,1696.420217,387.4511167,0,0,0,0,0,0.348490196,0
7/15/2013 13:24,0,1703.179233,166.3500357,0,0,0,0,0,0.350510204,0
7/15/2013 13:25,0,1703.142333,168.1733571,0,0,0,0,0,0.345673077,0
7/15/2013 13:26,0,1705.570767,1446.189102,0,0,0,0,0,0.356964286,0
7/15/2013 13:27,0,1704.6133,1726.541786,0,0,0,0,0,0.33975,0
7/15/2013 13:28,0,0,1763.1913,0,0,0,0,0,0.350611111,0
7/15/2013 13:29,0,0,1773.594667,0,0,0,0,0,0.344789474,0
7/15/2013 13:30,0,0,1771.31925,0,0,0,0,0,0.351172414,0
7/15/2013 13:31,0,0,615.0537759,0,0,0,0,0,0.348512821,0
7/15/2013 13:32,0,0,166.6943833,0,0,0,0,0,0.344150943,0
7/15/2013 13:33,0,0,170.6877333,0,0,0,0,0,0.35194,0
7/15/2013 13:34,0,0,1195.7553,0,0,0,0,0,0.347418605,0
7/15/2013 13:35,0,0,1716.068217,0,0,0,0,0,0.357382979,0
7/15/2013 13:36,0,0,1746.6131,0,0,0,0,0,0.341823529,0
7/15/2013 13:37,0,0,1772.458017,0,0,0,0,0,0.337982143,0
7/15/2013 13:38,0,0,1636.4612,0,0,0,0,0,0.344017857,0
7/15/2013 13:39,0,0,153.15335,0,0,0,0,0,0.355267857,0
7/15/2013 13:40,0,0,165.9833559,0,0,0,0,0,0.35,0
7/15/2013 13:41,0,0,280.1640345,0,0,0,0,0,0.34935,0
7/15/2013 13:42,0,0,1645.8488,0,0,0,0,0,0.356307692,0
7/15/2013 13:43,0,0,1725.552283,0,0,0,0,0,0.359350877,0
7/15/2013 13:44,0,0,1766.76285,0,0,0,0,0,0.352444444,0
7/15/2013 13:45,0,0,835.7744167,0,0,0,0,0,0.356326923,0
7/15/2013 13:46,0,0,165.10385,0,0,0,0,0,0.368785714,0
7/15/2013 13:47,0,0,169.3475333,0,0,0,0,0,0.356350877,0
7/15/2013 13:48,0,0,999.6075167,0,0,0,0,0,0.349388889,0
7/15/2013 13:49,0,0,1699.907483,0,0,0,0,0,0.366240741,0
7/15/2013 13:50,0,0,1763.499966,0,0,0,0,0,0.358480769,0
7/15/2013 13:51,0,0,1788.452133,0,0,0,0,0,0.368676471,0
7/15/2013 13:52,0,0,1794.728033,0,0,0,0,0,0.349212766,0
7/15/2013 13:53,0,0,1786.693,0,0,0,0,0,0.358017857,0
7/15/2013 13:54,0,0,0,0,0,0,0,0,0.331218182,0
7/15/2013 13:55,0,0,0,0,0,0,0,0,0.354754717,0
7/15/2013 13:56,0,0,0,0,0,0,0,0,0.351485714,0
7/15/2013 13:57,0,0,0,0,0,0,0,0,0.356849057,0
7/15/2013 13:58,0,0,0,0,0,0,0,0,0.360914894,0
7/15/2013 13:59,0,0,0,0,0,0,0,0,0.348589286,0
7/15/2013 14:00,0,0,0,0,0,0,0,0,0.362557692,0
7/15/2013 14:01,0,0,0,0,0,0,0,0,0.371,0
7/15/2013 14:02,0,0,0,0,0,0,0,0,0.351017544,0
7/15/2013 14:03,0,0,0,0,0,0,0,0,0.355625,0
7/15/2013 14:04,0,0,0,0,0,0,0,0,0.361479167,0
7/15/2013 14:05,0,0,0,0,0,0,0,0,0.35526,0
7/15/2013 14:06,0,0,0,0,0,0,0,0,0.370821429,0
7/15/2013 14:07,0,0,0,0,0,0,0,0,0.359909091,0
7/15/2013 14:08,0,0,0,0,0,0,0,0,0.344,0
7/15/2013 14:09,0,0,0,0,0,0,0,0,0.342456522,0
7/15/2013 14:10,0,0,0,0,0,0,0,0,0.356680851,0
7/15/2013 14:11,0,0,0,0,0,0,0,0,0.354518519,0
7/15/2013 14:12,0,0,0,0,0,0,0,0,0.371762712,0
7/15/2013 14:13,0,0,0,0,0,0,0,0,0.341622642,0
7/15/2013 14:14,0,0,0,0,0,0,0,0,0.352176471,0
7/15/2013 14:15,0,0,0,0,0,0,0,0,0.34604,0
7/15/2013 14:16,0,0,0,0,0,0,0,0,0.354821429,0
7/15/2013 14:17,0,0,0,0,0,0,0,0,0.364392857,0
7/15/2013 14:18,0,0,0,0,0,0,0,0,0.360046512,0
7/15/2013 14:19,0,0,0,0,0,0,0,0,0.352565217,0
7/15/2013 14:20,0,0,0,0,0,0,0,0,0.354191489,0
7/15/2013 14:21,0,0,0,0,0,0,0,0,0.356333333,0
7/15/2013 14:22,0,0,0,0,0,0,0,0,0.36725,0
7/15/2013 14:23,0,0,0,0,0,0,0,0,0.340958333,0
7/15/2013 14:24,0,0,0,0,0,0,0,0,0.364723404,0
7/15/2013 14:25,0,0,0,0,0,0,0,0,0.338083333,0
7/15/2013 14:26,0,0,0,0,0,0,0,0,0.378,0
7/15/2013 14:27,0,0,0,0,0,0,0,0,0.353042553,0
7/15/2013 14:28,0,0,0,0,0,0,0,0,0.360410714,0
7/15/2013 14:29,0,0,0,0,0,0,0,0,0.344592593,0
7/15/2013 14:30,0,0,0,0,0,0,0,0,0.349464286,0
7/15/2013 14:31,0,0,0,0,0,0,0,0,0.334424242,0
7/15/2013 14:32,0,0,0,0,0,0,0,0,0.368947368,0
7/15/2013 14:33,0,0,0,0,0,0,0,0,0.365169811,0
7/15/2013 14:34,0,0,0,0,0,0,0,0,0.36275,0
7/15/2013 14:35,0,0,0,0,0,0,0,0,0.367446809,0
7/15/2013 14:36,0,0,0,0,0,0,0,0,0.359361111,0
7/15/2013 14:37,0,0,0,0,0,0,0,0,0.370389831,0
7/15/2013 14:38,0,0,0,0,0,0,0,0,0.356527273,0
7/15/2013 14:39,0,0,0,0,0,0,0,0,0.35845283,0
7/15/2013 14:40,0,0,0,0,0,0,0,0,0.3635,0
7/15/2013 14:41,0,0,0,0,0,0,0,0,0.3604,0
7/15/2013 14:42,0,0,0,0,0,0,0,0,0.358186441,0
7/15/2013 14:43,0,0,0,0,0,0,0,0,0.357230769,0
7/15/2013 14:44,0,0,0,0,0,0,0,0,0.362567568,0
7/15/2013 14:45,0,0,0,0,0,0,0,0,0.352608696,0
7/15/2013 14:46,0,0,0,0,0,0,0,0,0.378705882,0
7/15/2013 14:47,0,0,0,0,0,0,0,0,0.364362069,0
7/15/2013 14:48,0,0,0,0,0,0,0,0,0.354714286,0
7/15/2013 14:49,0,0,0,0,0,0,0,0,0.355854167,0
7/15/2013 14:50,0,0,0,0,0,0,0,0,0.356,0
7/15/2013 14:51,0,0,0,0,0,0,0,0,0.362538462,0
7/15/2013 14:52,0,0,0,0,0,0,0,0,0,0
7/15/2013 14:53,0,0,0,0,0,0,0,0,0,0
7/15/2013 14:54,0,0,0,0,0,0,0,0,0.353285714,0
7/15/2013 14:55,0,0,0,0,0,0,0,0,0.364574074,0
7/15/2013 14:56,0,0,0,0,0,0,0,0,0.37430303,0
7/15/2013 14:57,0,0,0,0,0,0,0,0,0.3714,0
7/15/2013 14:58,0,0,0,0,0,0,0,0,0.370156863,0
7/15/2013 14:59,0,0,0,0,0,0,0,0,0.360895833,0
7/15/2013 15:00,0,0,0,0,0,0,0,0,0.363396552,0
7/15/2013 15:01,0,0,0,0,0,0,0,0,0.365918919,0
7/15/2013 15:02,0,0,0,0,0,0,0,0,0.376244444,0
7/15/2013 15:03,0,0,0,0,0,0,0,0,0.369058824,0
7/15/2013 15:04,0,0,0,0,0,0,0,0,0.338233333,0
7/15/2013 15:05,0,0,0,0,0,0,0,0,0.352035088,0
7/15/2013 15:06,0,0,0,0,0,0,0,0,0.355342105,0
7/15/2013 15:07,0,0,0,0,0,0,0,0,0.375448276,0
7/15/2013 15:08,0,0,0,0,0,0,0,0,0.351965517,0
7/15/2013 15:09,0,0,0,0,0,0,0,0,0.374,0
7/15/2013 15:10,0,0,0,0,0,0,0,0,0.339384615,0
7/15/2013 15:11,0,0,0,0,0,0,0,0,0.357724138,0
7/15/2013 15:12,0,0,0,0,0,0,0,0,0.362692308,0
7/15/2013 15:13,0,0,0,0,0,0,0,0,0.360212766,0
7/15/2013 15:14,0,0,0,0,0,0,0,0,0.379363636,0
7/15/2013 15:15,0,0,0,0,0,0,0,0,0.3664,0
7/15/2013 15:16,0,0,0,0,0,0,0,0,0.370114286,0
7/15/2013 15:17,0,0,0,0,0,0,0,0,0.363118644,0
7/15/2013 15:18,0,0,0,0,0,0,0,0,0.359089286,0
7/15/2013 15:19,0,0,0,0,0,0,0,0,0.365823529,0
7/15/2013 15:20,0,0,0,0,0,0,0,0,0.347729167,0
7/15/2013 15:21,0,0,0,0,0,0,0,0,0.360552632,0
7/15/2013 15:22,0,0,0,0,0,0,0,0,0.37578,0
7/15/2013 15:23,0,0,0,0,0,0,0,0,0.366578947,0
7/15/2013 15:24,0,0,0,0,0,0,0,0,0.352711538,0
7/15/2013 15:25,0,0,0,0,0,0,0,0,0.367017544,0
7/15/2013 15:26,0,0,0,0,0,0,0,0,0.377,0
7/15/2013 15:27,0,0,0,0,0,0,0,0,0.356,0
7/15/2013 15:28,0,0,0,0,0,0,0,0,0.369509434,0
7/15/2013 15:29,0,0,0,0,0,0,0,0,0.366816327,0
7/15/2013 15:30,0,0,0,0,0,0,0,0,0.3565,0
7/15/2013 15:31,0,0,0,0,0,0,0,0,0.335689655,0
7/15/2013 15:32,0,0,0,0,0,0,0,0,0.354894737,0
7/15/2013 15:33,0,0,0,0,0,0,0,0,0.355901961,0
7/15/2013 15:34,0,0,0,0,0,0,0,0,0.3681,0
7/15/2013 15:35,0,0,0,0,0,0,0,0,0.369423077,0
7/15/2013 15:36,0,0,0,0,0,0,0,0,0.37075,0
7/15/2013 15:37,0,0,0,0,0,0,0,0,0.350403509,0
7/15/2013 15:38,0,0,0,0,0,0,0,0,0.372916667,0
7/15/2013 15:39,0,0,0,0,0,0,0,0,0.380942308,0
7/15/2013 15:40,0,0,0,0,0,0,0,0,0.361574468,0
7/15/2013 15:41,0,0,0,0,0,0,0,0,0.372348837,0
7/15/2013 15:42,0,0,0,0,0,0,0,0,0.354921569,0
7/15/2013 15:43,0,0,0,0,0,0,0,0,0.362428571,0
7/15/2013 15:44,0,0,0,0,0,0,0,0,0.359083333,0
7/15/2013 15:45,0,0,0,0,0,0,0,0,0.344288462,0
7/15/2013 15:46,0,0,0,0,0,0,0,0,0.336851852,0
7/15/2013 15:47,0,0,0,0,0,0,0,0,0.36875,0
7/15/2013 15:48,0,0,0,0,0,0,0,0,0.351056604,0
7/15/2013 15:49,0,0,0,0,0,0,0,0,0.374365385,0
7/15/2013 15:50,0,0,1431.28796,0,0,0,0,0,0.349927273,0
7/15/2013 15:51,0,0,1475.549593,0,0,0,0,0,0.362864865,0
7/15/2013 15:52,0,0,1565.034067,0,0,0,0,0,0.365808511,0
7/15/2013 15:53,0,0,1617.4324,0,0,0,0,0,0.36612069,0
7/15/2013 15:54,0,0,1648.623431,0,0,0,0,0,0.361517857,0
7/15/2013 15:55,0,0,1667.31955,0,0,0,0,0,0.357963636,0
7/15/2013 15:56,0,0,1683.613517,0,0,0,0,0,0.364361111,0
7/15/2013 15:57,0,0,1688.960917,0,0,0,0,0,0.37415,0
7/15/2013 15:58,0,0,1685.556883,0,0,0,0,0,0.364092593,0
7/15/2013 15:59,0,0,1678.609317,0,0,0,0,0,0.371085106,0
7/15/2013 16:00,0,0,1672.645467,0,0,0,0,0,0.363641509,0
7/15/2013 16:01,0,0,1669.696414,0,0,0,0,0,0.384575,0
7/15/2013 16:02,0,0,1666.330367,0,0,0,0,0,0.362527273,0
7/15/2013 16:03,0,0,1669.15239,0,0,0,0,0,0.362140351,0
7/15/2013 16:04,0,0,1669.156737,0,0,0,0,0,0.373333333,0
7/15/2013 16:05,0,0,1666.595458,0,0,0,0,0,0.361542373,0
7/15/2013 16:06,0,0,206.9793833,0,0,0,0,0,0.362,0
7/15/2013 16:07,0,0,163.56205,0,0,0,0,0,0.346722222,0
7/15/2013 16:08,0,0,162.00015,0,0,0,0,0,0.363553191,0
7/15/2013 16:09,0,0,1473.55055,0,0,0,0,0,0.360846154,0
7/15/2013 16:10,0,0,1582.25725,0,0,0,0,0,0.356272727,0
7/15/2013 16:11,0,0,1615.990283,0,0,0,0,0,0.375631579,0
7/15/2013 16:12,0,0,1641.8842,0,0,0,0,0,0.369709091,0
7/15/2013 16:13,0,0,1653.492483,0,0,0,0,0,0.355150943,0
7/15/2013 16:14,0,0,259.6264667,0,0,0,0,0,0.352090909,0
7/15/2013 16:15,0,0,159.3193667,0,0,0,0,0,0.334096154,0
7/15/2013 16:16,0,0,160.5283167,0,0,0,0,0,0.3591,0
7/15/2013 16:17,0,0,1427.186317,0,0,0,0,0,0.363881356,0
7/15/2013 16:18,0,0,1616.114912,0,0,0,0,0,0.3607,0
7/15/2013 16:19,0,0,1657.958783,0,0,0,0,0,0.361603774,0
7/15/2013 16:20,0,0,1036.22995,0,0,0,0,0,0.354413793,0
7/15/2013 16:21,0,0,153.204931,0,0,0,0,0,0.353157895,0
7/15/2013 16:22,0,0,158.8985833,0,0,0,0,0,0.371137255,0
7/15/2013 16:23,0,0,715.1638167,0,0,0,0,0,0.365659574,0
7/15/2013 16:24,0,0,1594.285067,0,0,0,0,0,0.334076923,0
7/15/2013 16:25,0,0,1663.618317,0,0,0,0,0,0.363934783,0
7/15/2013 16:26,0,0,1691.054417,0,0,0,0,0,0.353047619,0
7/15/2013 16:27,0,0,1493.141085,0,0,0,0,0,0.355607843,0
7/15/2013 16:28,0,0,149.8418421,0,0,0,0,0,0.352666667,0
7/15/2013 16:29,0,0,160.84235,0,0,0,0,0,0.348882353,0
7/15/2013 16:30,0,0,363.1276271,0,0,0,0,0,0.356,0
7/15/2013 16:31,0,0,1575.486448,0,0,0,0,0,0.37247619,0
7/15/2013 16:32,0,0,1656.234633,0,0,0,0,0,0.36345283,0
7/15/2013 16:33,0,0,1692.861217,0,0,0,0,0,0.39834,0
7/15/2013 16:34,0,0,1061.697121,0,0,0,0,0,0.365413793,0
7/15/2013 16:35,0,0,152.8470167,0,0,0,0,0,0.354618182,0
7/15/2013 16:36,0,0,159.8538,0,0,0,0,0,0.36071875,0
7/15/2013 16:37,0,0,735.7936,0,0,0,0,0,0.367303571,0
7/15/2013 16:38,0,0,1593.462712,0,0,0,0,0,0.375461538,0
7/15/2013 16:39,0,0,1648.0656,0,0,0,0,0,0.35968,0
7/15/2013 16:40,0,0,0,0,0,0,0,0,0.365730769,0
7/15/2013 16:41,0,0,0,0,0,0,0,0,0.377294118,0
7/15/2013 16:42,0,0,0,0,0,0,0,0,0.352607143,0
7/15/2013 16:43,0,0,0,0,0,0,0,0,0.360357143,0
7/15/2013 16:44,0,0,0,0,0,0,0,0,0.372981818,0
7/15/2013 16:45,0,0,0,0,0,0,0,0,0.364153846,0
7/15/2013 16:46,0,0,0,0,0,0,0,0,0.3516,0
7/15/2013 16:47,0,0,0,0,0,0,0,0,0.349069767,0
7/15/2013 16:48,0,0,0,0,0,0,0,0,0.37726,0
7/15/2013 16:49,0,0,0,0,0,0,0,0,0.368759259,0
7/15/2013 16:50,0,0,0,0,0,0,0,0,0.357649123,0
7/15/2013 16:51,0,0,0,0,0,0,0,0,0.370121212,0
7/15/2013 16:52,0,0,0,0,0,0,0,0,0.360982143,0
7/15/2013 16:53,0,0,0,0,0,0,0,0,0.357584906,0
7/15/2013 16:54,0,0,0,0,0,0,0,0,0.350566038,0
7/15/2013 16:55,0,0,0,0,0,0,0,0,0.372,0
7/15/2013 16:56,0,0,0,0,0,0,0,0,0.363170732,0
7/15/2013 16:57,0,0,0,0,0,0,0,0,0.35577193,0
7/15/2013 16:58,0,0,0,0,0,0,0,0,0.349301887,0
7/15/2013 16:59,0,0,0,0,0,0,0,0,0.353789474,0
7/15/2013 17:00,0,0,0,0,0,0,0,0,0.374690909,0
7/15/2013 17:01,0,0,0,0,0,0,0,0,0.368071429,0
7/15/2013 17:02,0,0,0,0,0,0,0,0,0.359807692,0
7/15/2013 17:03,0,0,0,0,0,0,0,0,0.372854167,0
7/15/2013 17:04,0,0,0,0,0,0,0,0,0.371942308,0
7/15/2013 17:05,0,0,0,0,0,0,0,0,0.362679245,0
7/15/2013 17:06,0,0,0,0,0,0,0,0,0.337971429,0
7/15/2013 17:07,0,0,0,0,0,0,0,0,0.347779661,0
7/15/2013 17:08,0,0,0,0,0,0,0,0,0.362519231,0
7/15/2013 17:09,0,0,0,0,0,0,0,0,0.358019231,0
7/15/2013 17:10,0,0,0,0,0,0,0,0,0.344468085,0
7/15/2013 17:11,0,0,0,0,0,0,0,0,0.366882353,0
7/15/2013 17:12,0,0,0,0,0,0,0,0,0.362090909,0
7/15/2013 17:13,0,0,0,0,0,0,0,0,0.36226,0
7/15/2013 17:14,0,0,0,0,0,0,0,0,0.358759259,0
7/15/2013 17:15,0,0,0,0,0,0,0,0,0.370727273,0
7/15/2013 17:16,0,0,0,0,0,0,0,0,0.355407407,0
7/15/2013 17:17,0,0,0,0,0,0,0,0,0.375052632,0
7/15/2013 17:18,0,0,0,0,0,0,0,0,0.37604,0
