,time,fridge,air conditioner1,air conditioner2,washing machine,laptop computer,iron,kitchen outlets,television,water filter,water motor
2321,7/14/13 14:41,0,0,1653.067661,0,0,0,0,0,0.359210526,0
2322,7/14/13 14:42,0,0,1666.659417,0,0,0,0,0,0.3642,0
2323,7/14/13 14:43,0,0,1668.113467,0,0,0,0,0,0.347933333,0
2324,7/14/13 14:44,0,0,1670.10405,0,0,0,0,0,0.357758621,0
2325,7/14/13 14:45,0,0,1663.78305,0,0,0,0,0,0.3577,0
2326,7/14/13 14:46,0,0,1661.394017,0,0,0,0,0,0.348131579,0
2327,7/14/13 14:47,0,0,1652.2145,0,0,0,0,0,0.351433333,0
2328,7/14/13 14:48,0,0,1650.340383,0,0,0,0,0,0.353316667,0
2329,7/14/13 14:49,0,0,1644.312475,0,0,0,0,0,0.34375,0
2330,7/14/13 14:50,0,0,1640.428467,0,0,0,0,0,0.358,0
2331,7/14/13 14:51,0,0,1631.650867,0,0,0,0,0,0.371052632,0
2332,7/14/13 14:52,0,0,1632.243667,0,0,0,0,0,0.337516667,0
2333,7/14/13 14:53,0,0,1627.533267,0,0,0,0,0,0.35445,0
2334,7/14/13 14:54,0,0,372.5097,0,0,0,0,0,0.3497,0
2335,7/14/13 14:55,0,0,163.530322,0,0,0,0,0,0.343576271,0
2336,7/14/13 14:56,0,0,161.7370667,0,0,0,0,0,0.361552632,0
2337,7/14/13 14:57,0,0,1276.529983,0,0,0,0,0,0.354416667,0
2338,7/14/13 14:58,0,0,1555.66169,0,0,0,0,0,0.358684211,0
2339,7/14/13 14:59,0,0,1591.607583,0,0,0,0,0,0.369333333,0
2340,7/14/13 15:00,0,0,1612.689217,0,0,0,0,0,0.359683333,0
2341,7/14/13 15:01,0,0,1622.161867,0,0,0,0,0,0.369596154,0
2342,7/14/13 15:02,0,0,1623.13395,0,0,0,0,0,0.360830508,0
2343,7/14/13 15:03,0,0,1622.0741,0,0,0,0,0,0.362966102,0
2344,7/14/13 15:04,0,0,1625.933763,0,0,0,0,0,0.3566,0
2345,7/14/13 15:05,0,0,1626.758433,0,0,0,0,0,0.347672414,0
2346,7/14/13 15:06,0,0,1622.774717,0,0,0,0,0,0.339631579,0
2347,7/14/13 15:07,0,0,1616.626508,0,0,0,0,0,0.3417,0
2348,7/14/13 15:08,0,0,1612.346818,0,0,0,0,0,0.35855,0
2349,7/14/13 15:09,0,0,1610.919889,0,0,0,0,0,0.362105263,0
2350,7/14/13 15:10,0,0,1611.891059,0,0,0,0,0,0.353583333,0
2351,7/14/13 15:11,0,0,1610.517961,0,0,0,0,0,0.336184211,0
2352,7/14/13 15:12,0,0,1612.040241,0,0,0,0,0,0.361491525,0
2353,7/14/13 15:13,0,0,1417.403228,0,0,0,0,0,0.357766667,0
2354,7/14/13 15:14,0,0,152.5994138,0,0,0,0,0,0.354016949,0
2355,7/14/13 15:15,0,0,158.2813774,0,0,0,0,0,0.345137931,0
2356,7/14/13 15:16,0,0,382.8558983,0,0,0,0,0,0.353513514,0
2357,7/14/13 15:17,0,0,1523.728183,0,0,0,0,0,0.35705,0
2358,7/14/13 15:18,0,0,1575.36225,0,0,0,0,0,0.357183333,0
2359,7/14/13 15:19,0,0,1616.669183,0,0,0,0,0,0.344016949,0
2360,7/14/13 15:20,0,0,1642.255133,0,0,0,0,0,0.369233333,0
2361,7/14/13 15:21,0,0,1650.15955,0,0,0,0,0,0.362289474,0
2362,7/14/13 15:22,0,0,1651.580233,0,0,0,0,0,0.356983333,0
2363,7/14/13 15:23,0,0,1646.425567,0,0,0,0,0,0.344847458,0
2364,7/14/13 15:24,0,0,1640.922797,0,0,0,0,0,0.352383333,0
2365,7/14/13 15:25,0,0,1475.40535,0,0,0,0,0,0.3549,0
2366,7/14/13 15:26,0,0,149.8162712,0,0,0,0,0,0.364552632,0
2367,7/14/13 15:27,0,0,159.2126491,0,0,0,0,0,0.362566667,0
2368,7/14/13 15:28,0,0,264.1047241,0,0,0,0,0,0.36365,0
2369,7/14/13 15:29,0,0,1559.325847,0,0,0,0,0,0.3597,0
2370,7/14/13 15:30,0,0,1602.573367,0,0,0,0,0,0.349166667,0
2371,7/14/13 15:31,0,0,1643.364883,0,0,0,0,0,0.382315789,0
2372,7/14/13 15:32,0,0,1664.738175,0,0,0,0,0,0.356216667,0
2373,7/14/13 15:33,0,0,1663.393475,0,0,0,0,0,0.349224138,0
2374,7/14/13 15:34,0,0,1659.826228,0,0,0,0,0,0.359433333,0
2375,7/14/13 15:35,0,0,1651.159414,0,0,0,0,0,0.366366667,0
2376,7/14/13 15:36,0,0,1649.066552,0,0,0,0,0,0.358210526,0
2377,7/14/13 15:37,0,0,1643.949857,0,0,0,0,0,0.35605,0
2378,7/14/13 15:38,0,0,1633.260386,0,0,0,0,0,0.355616667,0
2379,7/14/13 15:39,0,0,1631.391571,0,0,0,0,0,0.355216667,0
2380,7/14/13 15:40,0,0,0,0,0,0,0,0,0.341864407,0
2381,7/14/13 15:41,0,0,0,0,0,0,0,0,0.369590909,0
2382,7/14/13 15:42,0,0,0,0,0,0,0,0,0.356883333,0
2383,7/14/13 15:43,0,0,0,0,0,0,0,0,0.343866667,0
2384,7/14/13 15:44,0,0,0,0,0,0,0,0,0.361050847,0
2385,7/14/13 15:45,0,0,0,0,0,0,0,0,0.3663,0
2386,7/14/13 15:46,0,0,0,0,0,0,0,0,0.362105263,0
2387,7/14/13 15:47,0,0,0,0,0,0,0,0,0.367766667,0
2388,7/14/13 15:48,0,0,0,0,0,0,0,0,0.345766667,0
2389,7/14/13 15:49,0,0,0,0,0,0,0,0,0.37205,0
2390,7/14/13 15:50,0,0,0,0,0,0,0,0,0.376883333,0
2391,7/14/13 15:51,0,0,0,0,0,0,0,0,0.343921053,0
2392,7/14/13 15:52,0,0,0,0,0,0,0,0,0.355466667,0
2393,7/14/13 15:53,0,0,0,0,0,0,0,0,0.34985,0
2394,7/14/13 15:54,0,0,0,0,0,0,0,0,0.367433333,0
2395,7/14/13 15:55,0,0,0,0,0,0,0,0,0.354833333,0
2396,7/14/13 15:56,0,0,0,0,0,0,0,0,0.365627907,0
2397,7/14/13 15:57,0,0,0,0,0,0,0,0,0.363216667,0
2398,7/14/13 15:58,0,0,0,0,0,0,0,0,0.366186441,0
2399,7/14/13 15:59,0,0,0,0,0,0,0,0,0.3506,0
2400,7/14/13 16:00,0,0,0,0,0,0,0,0,0.346166667,0
2401,7/14/13 16:01,0,0,0,0,0,0,0,0,0.355947368,0
2402,7/14/13 16:02,0,0,0,0,0,0,0,0,0.37615,0
2403,7/14/13 16:03,0,0,0,0,0,0,0,0,0.358864407,0
2404,7/14/13 16:04,0,0,0,0,0,0,0,0,0.348133333,0
2405,7/14/13 16:05,0,0,0,0,0,0,0,0,0.362824561,0
2406,7/14/13 16:06,0,0,0,0,0,0,0,0,0.361421053,0
2407,7/14/13 16:07,0,0,0,0,0,0,0,0,0.360483333,0
2408,7/14/13 16:08,0,0,0,0,0,0,0,0,0.364813559,0
2409,7/14/13 16:09,0,0,0,0,0,0,0,0,0.3564,0
2410,7/14/13 16:10,0,0,0,0,0,0,0,0,0.362533333,0
2411,7/14/13 16:11,0,0,0,0,0,0,0,0,0.367131579,0
2412,7/14/13 16:12,0,0,0,0,0,0,0,0,0.380333333,0
2413,7/14/13 16:13,0,0,0,0,0,0,0,0,0.348566667,0
2414,7/14/13 16:14,0,0,0,0,0,0,0,0,0.360516667,0
2415,7/14/13 16:15,0,0,0,0,0,0,0,0,0.37159322,0
2416,7/14/13 16:16,0,0,0,0,0,0,0,0,0.362078947,0
2417,7/14/13 16:17,0,0,0,0,0,0,0,0,0.368983333,0
2418,7/14/13 16:18,0,0,0,0,0,0,0,0,0.357816667,0
2419,7/14/13 16:19,0,0,0,0,0,0,0,0,0.35054386,0
2420,7/14/13 16:20,0,0,0,0,0,0,0,0,0.362166667,0
2421,7/14/13 16:21,0,0,0,0,0,0,0,0,0.352257143,0
2422,7/14/13 16:22,0,0,0,0,0,0,0,0,0.350142857,0
2423,7/14/13 16:23,0,0,0,0,0,0,0,0,0.364733333,0
2424,7/14/13 16:24,0,0,0,0,0,0,0,0,0.363316667,0
2425,7/14/13 16:25,0,0,0,0,0,0,0,0,0.344816667,0
2426,7/14/13 16:26,0,0,0,0,0,0,0,0,0.366534884,0
2427,7/14/13 16:27,0,0,0,0,0,0,0,0,0.362883333,0
2428,7/14/13 16:28,0,0,0,0,0,0,0,0,0.355066667,0
2429,7/14/13 16:29,0,0,0,0,0,0,0,0,0.359568966,0
2430,7/14/13 16:30,0,0,0,0,0,0,0,0,0.338237288,0
2431,7/14/13 16:31,0,0,0,0,0,0,0,0,0.368181818,0
2432,7/14/13 16:32,0,0,0,0,0,0,0,0,0.381516667,0
2433,7/14/13 16:33,0,0,0,0,0,0,0,0,0.370716667,0
2434,7/14/13 16:34,0,0,0,0,0,0,0,0,0.343483333,0
2435,7/14/13 16:35,0,0,0,0,0,0,0,0,0.352383333,0
2436,7/14/13 16:36,0,0,0,0,0,0,0,0,0.353605263,0
2437,7/14/13 16:37,0,0,0,0,0,0,0,0,0.353016667,0
2438,7/14/13 16:38,0,0,0,0,0,0,0,0,0.345766667,0
2439,7/14/13 16:39,0,0,0,0,0,0,0,0,0.353933333,0
2440,7/14/13 16:40,0,0,0,0,0,0,0,0,0.35525,0
2441,7/14/13 16:41,0,0,0,0,0,0,0,0,0.34855814,0
2442,7/14/13 16:42,0,0,0,0,0,0,0,0,0.351033333,0
2443,7/14/13 16:43,0,0,0,0,0,0,0,0,0.368034483,0
2444,7/14/13 16:44,0,0,0,0,0,0,0,0,0.345266667,0
2445,7/14/13 16:45,0,0,0,0,0,0,0,0,0.345066667,0
2446,7/14/13 16:46,0,0,0,0,0,0,0,0,0.330815789,0
2447,7/14/13 16:47,0,0,0,0,0,0,0,0,0.372066667,0
2448,7/14/13 16:48,0,0,0,0,0,0,0,0,0.356,0
2449,7/14/13 16:49,0,0,0,0,0,0,0,0,0.3669,0
2450,7/14/13 16:50,0,0,0,0,0,0,0,0,0.352396552,0
2451,7/14/13 16:51,0,0,0,0,0,0,0,0,0.375052632,0
2452,7/14/13 16:52,0,0,0,0,0,0,0,0,0.34785,0
2453,7/14/13 16:53,0,0,0,0,0,0,0,0,0.371533333,0
2454,7/14/13 16:54,0,0,0,0,0,0,0,0,0.363508475,0
2455,7/14/13 16:55,0,0,0,0,0,0,0,0,0.374,0
2456,7/14/13 16:56,0,0,0,0,0,0,0,0,0.387947368,0
2457,7/14/13 16:57,0,0,0,0,0,0,0,0,0.361133333,0
2458,7/14/13 16:58,0,0,0,0,0,0,0,0,0.358766667,0
2459,7/14/13 16:59,0,0,0,0,0,0,0,0,0.36865,0
2460,7/14/13 17:00,0,0,0,0,0,0,0,0,0.358866667,0
2461,7/14/13 17:01,0,0,0,0,0,0,0,0,0.379421053,0
2462,7/14/13 17:02,0,0,0,0,0,0,0,0,0.369116667,0
2463,7/14/13 17:03,0,0,0,0,0,0,0,0,0.362066667,0
2464,7/14/13 17:04,0,0,0,0,0,0,0,0,0.358183333,0
2465,7/14/13 17:05,0,0,0,0,0,0,0,0,0.362783333,0
2466,7/14/13 17:06,0,0,0,0,0,0,0,0,0.361184211,0
2467,7/14/13 17:07,0,0,0,0,0,0,0,0,0.366316667,0
2468,7/14/13 17:08,0,0,0,0,0,0,0,0,0.368568966,0
2469,7/14/13 17:09,0,0,0,0,0,0,0,0,0.355610169,0
2470,7/14/13 17:10,0,0,0,0,0,0,0,0,0.36735,0
2471,7/14/13 17:11,0,0,0,0,0,0,0,0,0.354955556,0
2472,7/14/13 17:12,0,0,0,0,0,0,0,0,0.350116667,0
2473,7/14/13 17:13,0,0,0,0,0,0,0,0,0.370133333,0
2474,7/14/13 17:14,0,0,0,0,0,0,0,0,0.366666667,0
2475,7/14/13 17:15,0,0,0,0,0,0,0,0,0.353220339,0
2476,7/14/13 17:16,0,0,0,0,0,0,0,0,0.366473684,0
2477,7/14/13 17:17,0,0,0,0,0,0,0,0,0.365283333,0
2478,7/14/13 17:18,0,0,0,0,0,0,0,0,0.3589,0
2479,7/14/13 17:19,0,0,0,0,0,0,0,0,0.361758621,0
2480,7/14/13 17:20,0,0,0,0,0,0,0,0,0.356633333,0
2481,7/14/13 17:21,0,0,0,0,0,0,0,0,0.367469388,0
2482,7/14/13 17:22,0,0,0,0,0,0,0,0,0.34187931,0
2483,7/14/13 17:23,0,0,0,0,0,0,0,0,0.343916667,0
2484,7/14/13 17:24,0,0,0,0,0,0,0,0,0.38605,0
2485,7/14/13 17:25,0,0,0,0,0,0,0,0,0.358947368,0
2486,7/14/13 17:26,0,0,0,0,0,0,0,0,0.337394737,0
2487,7/14/13 17:27,0,0,0,0,0,0,0,0,0.374833333,0
2488,7/14/13 17:28,0,0,0,0,0,0,0,0,0.35855,0
2489,7/14/13 17:29,0,0,0,0,0,0,0,0,0.357322034,0
2490,7/14/13 17:30,0,0,0,0,0,0,0,0,0.349466667,0
2491,7/14/13 17:31,0,0,0,0,0,0,0,0,0.361236842,0
2492,7/14/13 17:32,0,0,0,0,0,0,0,0,0.365614035,0
2493,7/14/13 17:33,0,0,0,0,0,0,0,0,0.363433333,0
2494,7/14/13 17:34,0,0,0,0,0,0,0,0,0.371416667,0
2495,7/14/13 17:35,0,0,0,0,0,0,0,0,0.348383333,0
2496,7/14/13 17:36,0,0,0,0,0,0,0,0,0.368560976,0
2497,7/14/13 17:37,0,0,0,0,0,0,0,0,0.36055,0
2498,7/14/13 17:38,0,0,0,0,0,0,0,0,0.378266667,0
2499,7/14/13 17:39,0,0,0,0,0,0,0,0,0.369754386,0
2500,7/14/13 17:40,0,0,0,0,0,0,0,0,0.359083333,0
2501,7/14/13 17:41,0,0,0,0,0,0,0,0,0.3655,0
2502,7/14/13 17:42,0,0,0,0,0,0,0,0,0.37685,0
2503,7/14/13 17:43,0,0,0,0,0,0,0,0,0.370576271,0
2504,7/14/13 17:44,0,0,0,0,0,0,0,0,0.36745,0
2505,7/14/13 17:45,0,0,0,0,0,0,0,0,0.34925,0
2506,7/14/13 17:46,0,0,0,0,0,0,0,0,0.362305556,0
2507,7/14/13 17:47,0,0,0,0,0,0,0,0,0.356716667,0
2508,7/14/13 17:48,0,0,0,0,0,0,0,0,0.3629,0
2509,7/14/13 17:49,0,0,0,0,0,0,0,0,0.35775,0
2510,7/14/13 17:50,0,0,0,0,0,0,0,0,0.355315789,0
2511,7/14/13 17:51,0,0,0,0,0,0,0,0,0.355351351,0
2512,7/14/13 17:52,0,0,0,0,0,0,0,0,0.36305,0
2513,7/14/13 17:53,0,0,0,0,0,0,0,0,0.369466667,0
2514,7/14/13 17:54,0,0,0,0,0,0,0,0,0.362433333,0
2515,7/14/13 17:55,0,0,0,0,0,0,0,0,0.361933333,0
2516,7/14/13 17:56,0,0,0,0,0,0,0,0,0.362777778,0
2517,7/14/13 17:57,0,0,0,0,0,0,0,0,0.350483333,0
2518,7/14/13 17:58,0,0,0,0,0,0,0,0,0.375491525,0
2519,7/14/13 17:59,0,0,0,0,0,0,0,0,0.358050847,0
2520,7/14/13 18:00,0,0,0,0,0,0,0,0,0.366316667,0
2521,7/14/13 18:01,0,0,0,0,0,0,0,0,0.384921053,0
2522,7/14/13 18:02,0,0,0,0,0,0,0,0,0.351706897,0
2523,7/14/13 18:03,0,0,0,0,0,0,0,0,0.359916667,0
2524,7/14/13 18:04,0,0,0,0,0,0,0,0,0.373508475,0
2525,7/14/13 18:05,0,0,0,0,0,0,0,0,0.368416667,0
2526,7/14/13 18:06,0,0,0,0,0,0,0,0,0.374842105,0
2527,7/14/13 18:07,0,0,0,0,0,0,0,0,0.359666667,0
2528,7/14/13 18:08,0,0,0,0,0,0,0,0,0.361216667,0
2529,7/14/13 18:09,0,0,0,0,0,0,0,0,0.359133333,0
2530,7/14/13 18:10,0,0,0,0,0,0,0,0,0.3607,0
2531,7/14/13 18:11,0,0,0,0,0,0,0,0,0.348894737,0
2532,7/14/13 18:12,0,0,0,0,0,0,0,0,0.362266667,0
2533,7/14/13 18:13,0,0,0,0,0,0,0,0,0.371283333,0
2534,7/14/13 18:14,0,0,0,0,0,0,0,0,0.36205,0
2535,7/14/13 18:15,0,0,0,0,0,0,0,0,0.361216667,0
2536,7/14/13 18:16,0,0,0,0,0,0,0,0,0.367131579,0
2537,7/14/13 18:17,0,0,0,0,0,0,0,0,0.378016667,0
2538,7/14/13 18:18,0,0,0,0,0,0,0,0,0.37435,0
2539,7/14/13 18:19,0,0,0,0,0,0,0,0,0.348516667,0
2540,7/14/13 18:20,0,0,0,0,0,0,0,0,0.37125,0
2541,7/14/13 18:21,0,0,0,0,0,0,0,0,0.370317073,0
2542,7/14/13 18:22,0,0,0,0,0,0,0,0,0.367,0
2543,7/14/13 18:23,0,0,0,0,0,0,0,0,0.350783333,0
2544,7/14/13 18:24,0,0,0,0,0,0,0,0,0.364915254,0
2545,7/14/13 18:25,0,0,0,0,0,0,0,0,0.355637931,0
2546,7/14/13 18:26,0,0,0,0,0,0,0,0,0.353947368,0
2547,7/14/13 18:27,0,0,0,0,0,0,0,0,0.355933333,0
2548,7/14/13 18:28,0,0,0,0,0,0,0,0,0.35755,0
2549,7/14/13 18:29,0,0,0,0,0,0,0,0,0.371366667,0
2550,7/14/13 18:30,0,0,0,0,0,0,0,0,0.36635,0
2551,7/14/13 18:31,0,0,0,0,0,0,0,0,0.361447368,0
2552,7/14/13 18:32,0,0,0,0,0,0,0,0,0.370086207,0
2553,7/14/13 18:33,0,0,0,0,0,0,0,0,0.365783333,0
2554,7/14/13 18:34,0,0,0,0,0,0,0,0,0.356383333,0
2555,7/14/13 18:35,0,0,0,0,0,0,0,0,0.372783333,0
2556,7/14/13 18:36,0,0,0,0,0,0,0,0,0.359263158,0
2557,7/14/13 18:37,0,0,0,0,0,0,0,0,0.364694915,0
2558,7/14/13 18:38,0,0,0,0,0,0,0,0,0.35105,0
2559,7/14/13 18:39,0,0,0,0,0,0,0,0,0.366866667,0
2560,7/14/13 18:40,0,0,0,0,0,0,0,0,0.346083333,0
2561,7/14/13 18:41,0,0,0,0,0,0,0,0,0.368657895,0
2562,7/14/13 18:42,0,0,0,0,0,0,0,0,0.36125,0
2563,7/14/13 18:43,0,0,0,0,0,0,0,0,0.35015,0
2564,7/14/13 18:44,0,0,0,0,0,0,0,0,0.3641,0
2565,7/14/13 18:45,0,0,0,0,0,0,0,0,0.365833333,0
2566,7/14/13 18:46,0,0,0,0,0,0,0,0,0.371340909,0
2567,7/14/13 18:47,0,0,0,0,0,0,0,0,0.3487,0
2568,7/14/13 18:48,0,0,0,0,0,0,0,0,0.363366667,0
2569,7/14/13 18:49,0,0,0,0,0,0,0,0,0.354821429,0
2570,7/14/13 18:50,0,0,0,0,0,0,0,0,0.361516667,0
2571,7/14/13 18:51,0,0,0,0,0,0,0,0,0.368756757,0
2572,7/14/13 18:52,0,0,0,0,0,0,0,0,0.358982759,0
2573,7/14/13 18:53,0,0,0,0,0,0,0,0,0.354263158,0
2574,7/14/13 18:54,0,0,0,0,0,0,0,0,0.366237288,0
2575,7/14/13 18:55,0,0,0,0,0,0,0,0,0.35475,0
2576,7/14/13 18:56,0,0,0,0,0,0,0,0,0.355945946,0
2577,7/14/13 18:57,0,0,0,0,0,0,0,0,0.36435,0
2578,7/14/13 18:58,0,0,0,0,0,0,0,0,0.36725,0
2579,7/14/13 18:59,0,0,0,0,0,0,0,0,0.363083333,0
2580,7/14/13 19:00,0,0,0,0,0,0,0,0,0.362877193,0
2581,7/14/13 19:01,0,0,0,0,0,0,0,0,0.366066667,0
2582,7/14/13 19:02,0,0,0,0,0,0,0,0,0.362133333,0
2583,7/14/13 19:03,0,0,0,0,0,0,0,0,0.357783333,0
2584,7/14/13 19:04,0,0,0,0,0,0,0,0,0.3785,0
2585,7/14/13 19:05,0,0,0,0,0,0,0,0,0.370066667,0
2586,7/14/13 19:06,0,0,0,0,0,0,0,0,0.3635,0
2587,7/14/13 19:07,0,0,0,0,0,0,0,0,0.358155172,0
2588,7/14/13 19:08,0,0,0,0,0,0,0,0,0.3617,0
2589,7/14/13 19:09,0,0,0,0,0,0,0,0,0.364483333,0
2590,7/14/13 19:10,0,0,0,0,0,0,0,0,0.353383333,0
2591,7/14/13 19:11,0,0,0,0,0,0,0,0,0.358368421,0
2592,7/14/13 19:12,0,0,0,0,0,0,0,0,0.361116667,0
2593,7/14/13 19:13,0,0,0,0,0,0,0,0,0.357433333,0
2594,7/14/13 19:14,0,0,0,0,0,0,0,0,0.373844828,0
2595,7/14/13 19:15,0,0,0,0,0,0,0,0,0.373866667,0
2596,7/14/13 19:16,0,0,0,0,0,0,0,0,0.368789474,0
2597,7/14/13 19:17,0,0,0,0,0,0,0,0,0.35365,0
2598,7/14/13 19:18,0,0,0,0,0,0,0,0,0.34775,0
2599,7/14/13 19:19,0,0,0,0,0,0,0,0,0.353266667,0
2600,7/14/13 19:20,0,0,0,0,0,0,0,0,0.3635,0
2601,7/14/13 19:21,0,0,0,0,0,0,0,0,0.364973684,0
2602,7/14/13 19:22,0,0,0,0,0,0,0,0,0.358152542,0
2603,7/14/13 19:23,0,0,0,0,0,0,0,0,0.350983333,0
2604,7/14/13 19:24,0,0,0,0,0,0,0,0,0.355701754,0
2605,7/14/13 19:25,0,0,0,0,0,0,0,0,0.355866667,0
2606,7/14/13 19:26,0,0,0,0,0,0,0,0,0.352052632,0
2607,7/14/13 19:27,0,0,0,0,0,0,0,0,0.362583333,0
2608,7/14/13 19:28,0,0,0,0,0,0,0,0,0.359033333,0
2609,7/14/13 19:29,0,0,0,0,0,0,0,0,0.375466667,0
2610,7/14/13 19:30,0,0,0,0,0,0,0,0,0.359816667,0
2611,7/14/13 19:31,0,0,0,0,0,0,0,0,0.369868421,0
2612,7/14/13 19:32,0,0,0,0,0,0,0,0,0.359466667,0
2613,7/14/13 19:33,0,0,0,0,0,0,0,0,0.360542373,0
2614,7/14/13 19:34,0,0,0,0,0,0,0,0,0.344133333,0
2615,7/14/13 19:35,0,0,0,0,0,0,0,0,0.36645,0
2616,7/14/13 19:36,0,0,0,0,0,0,0,0,0.381578947,0
2617,7/14/13 19:37,0,0,0,0,0,0,0,0,0.362283333,0
2618,7/14/13 19:38,0,0,0,0,0,0,0,0,0.357275862,0
2619,7/14/13 19:39,0,0,0,0,0,0,0,0,0.36515,0
2620,7/14/13 19:40,0,0,0,0,0,0,0,0,0.359533333,0
2621,7/14/13 19:41,0,0,0,0,0,0,0,0,0.373631579,0
2622,7/14/13 19:42,0,0,0,0,0,0,0,0,0.373566667,0
2623,7/14/13 19:43,0,0,0,0,0,0,0,0,0.361216667,0
2624,7/14/13 19:44,0,0,0,0,0,0,0,0,0.369783333,0
2625,7/14/13 19:45,0,0,0,0,0,0,0,0,0.366280702,0
2626,7/14/13 19:46,0,0,0,0,0,0,0,0,0.356236842,0
2627,7/14/13 19:47,0,0,0,0,0,0,0,0,0.3649,0
2628,7/14/13 19:48,0,0,0,0,0,0,0,0,0.358333333,0
2629,7/14/13 19:49,0,0,0,0,0,0,0,0,0.360050847,0
2630,7/14/13 19:50,0,0,0,0,0,0,0,0,0.359733333,0
2631,7/14/13 19:51,0,0,0,0,0,0,0,0,0.366026316,0
2632,7/14/13 19:52,0,0,0,0,0,0,0,0,0.357315789,0
2633,7/14/13 19:53,0,0,0,0,0,0,0,0,0.3605,0
2634,7/14/13 19:54,0,0,0,0,0,0,0,0,0.378383333,0
2635,7/14/13 19:55,0,0,0,0,0,0,0,0,0.362883333,0
2636,7/14/13 19:56,0,0,0,0,0,0,0,0,0.376605263,0
2637,7/14/13 19:57,0,0,0,0,0,0,0,0,0.362833333,0
2638,7/14/13 19:58,0,0,0,0,0,0,0,0,0.374666667,0
2639,7/14/13 19:59,0,0,0,0,0,0,0,0,0.362350877,0
2640,7/14/13 20:00,0,0,0,0,0,0,0,0,0.3617,0
2641,7/14/13 20:01,0,0,0,0,0,0,0,0,0.391631579,0
2642,7/14/13 20:02,0,0,0,0,0,0,0,0,0.354633333,0
2643,7/14/13 20:03,0,0,0,0,0,0,0,0,0.358779661,0
2644,7/14/13 20:04,0,0,0,0,0,0,0,0,0.372745763,0
2645,7/14/13 20:05,0,0,0,0,0,0,0,0,0.350733333,0
2646,7/14/13 20:06,0,0,0,0,0,0,0,0,0.360833333,0
2647,7/14/13 20:07,0,0,0,0,0,0,0,0,0.356237288,0
2648,7/14/13 20:08,0,0,0,0,0,0,0,0,0.362033898,0
2649,7/14/13 20:09,0,0,0,0,0,0,0,0,0.36605,0
2650,7/14/13 20:10,0,0,0,0,0,0,0,0,0.36105,0
2651,7/14/13 20:11,0,0,0,0,0,0,0,0,0.353772727,0
2652,7/14/13 20:12,0,0,0,0,0,0,0,0,0.359616667,0
2653,7/14/13 20:13,0,0,0,0,0,0,0,0,0.357933333,0
2654,7/14/13 20:14,0,0,0,0,0,0,0,0,0.357783333,0
2655,7/14/13 20:15,0,0,0,0,0,0,0,0,0.362133333,0
2656,7/14/13 20:16,0,0,0,0,0,0,0,0,0.357105263,0
2657,7/14/13 20:17,0,0,0,0,0,0,0,0,0.361482759,0
2658,7/14/13 20:18,0,0,0,0,0,0,0,0,0.362483333,0
2659,7/14/13 20:19,0,0,0,0,0,0,0,0,0.3579,0
2660,7/14/13 20:20,0,0,0,0,0,0,0,0,0.3605,0
2661,7/14/13 20:21,0,0,0,0,0,0,0,0,0.358340909,0
2662,7/14/13 20:22,0,0,0,0,0,0,0,0,0.37285,0
2663,7/14/13 20:23,0,0,0,0,0,0,0,0,0.359516667,0
2664,7/14/13 20:24,0,0,0,0,0,0,0,0,0.365316667,0
2665,7/14/13 20:25,0,0,0,0,0,0,0,0,0.369220339,0
2666,7/14/13 20:26,0,0,0,0,0,0,0,0,0.354184211,0
2667,7/14/13 20:27,0,0,0,0,0,0,0,0,0.373366667,0
2668,7/14/13 20:28,0,0,0,0,0,0,0,0,0.369233333,0
2669,7/14/13 20:29,0,0,0,0,0,0,0,0,0.361033333,0
2670,7/14/13 20:30,0,0,0,0,0,0,0,0,0.357366667,0
2671,7/14/13 20:31,0,0,0,0,0,0,0,0,0.371973684,0
2672,7/14/13 20:32,0,0,0,0,0,0,0,0,0.363683333,0
2673,7/14/13 20:33,0,0,0,0,0,0,0,0,0.349283333,0
2674,7/14/13 20:34,0,0,0,0,0,0,0,0,0.36240678,0
2675,7/14/13 20:35,0,0,0,0,0,0,0,0,0.368183333,0
2676,7/14/13 20:36,0,0,0,0,0,0,0,0,0.370131579,0
2677,7/14/13 20:37,0,0,0,0,0,0,0,0,0.3696,0
2678,7/14/13 20:38,0,0,0,0,0,0,0,0,0.363183333,0
2679,7/14/13 20:39,0,0,0,0,0,0,0,0,0.362576271,0
2680,7/14/13 20:40,0,0,0,0,0,0,0,0,0.3629,0
2681,7/14/13 20:41,0,0,0,0,0,0,0,0,0.364351351,0
2682,7/14/13 20:42,0,0,0,0,0,0,0,0,0.3757,0
2683,7/14/13 20:43,0,0,0,0,0,0,0,0,0.355883333,0
2684,7/14/13 20:44,0,0,0,0,0,0,0,0,0.356883333,0
2685,7/14/13 20:45,0,0,0,0,0,0,0,0,0.368033333,0
2686,7/14/13 20:46,0,0,0,0,0,0,0,0,0.3605,0
2687,7/14/13 20:47,0,0,0,0,0,0,0,0,0.357266667,0
2688,7/14/13 20:48,0,0,0,0,0,0,0,0,0.361588235,0
2689,7/14/13 20:49,0,0,0,0,0,0,0,0,30.86745763,0
2690,7/14/13 20:50,0,0,0,0,0,0,0,0,12.54875,0
2691,7/14/13 20:51,0,0,0,0,0,0,0,0,0.365894737,0
2692,7/14/13 20:52,0,0,0,0,0,0,0,0,0.355105263,0
